Date_Time_Absolute_dmy_hmsf,Date_dmy,Time_Absolute_hms,Time_Absolute_f,Time_Relative_hmsf,Time_Relative_hms,Time_Relative_f,Time_Relative_sf,Duration_sf,Result_Container,Observation,Event_Log,Subject,Behavior,Modifier_1,Event_Type,Comment
15-09-2019 21:18:04.582,15-09-2019,21:18:03,582,00:18:58.120,00:18:58,120,1138.12,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State stop,
15-09-2019 21:18:05.662,15-09-2019,21:18:04,662,00:18:59.200,00:18:59,200,1139.2,10,Results,A3G4 (WIMP),Event log,e2,Impatient behavior,Artifact(s) related,State start,
15-09-2019 21:18:08.182,15-09-2019,21:18:08,182,00:19:01.720,00:19:01,720,1141.72,2.2,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State start,
15-09-2019 21:18:10.382,15-09-2019,21:18:10,382,00:19:03.920,00:19:03,920,1143.92,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State stop,
15-09-2019 21:18:13.742,15-09-2019,21:18:12,742,00:19:07.280,00:19:07,280,1147.28,2.8,Results,A3G4 (WIMP),Event log,e2,Verbal,Adult related,State start,
15-09-2019 21:18:15.662,15-09-2019,21:18:15,662,00:19:09.200,00:19:09,200,1149.2,0,Results,A3G4 (WIMP),Event log,e2,Impatient behavior,Artifact(s) related,State stop,
15-09-2019 21:18:16.542,15-09-2019,21:18:16,542,00:19:10.080,00:19:10,80,1150.08,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Adult related,State stop,
15-09-2019 21:18:19.622,15-09-2019,21:18:18,622,00:19:13.160,00:19:13,160,1153.16,1.2,Results,A3G4 (WIMP),Event log,e2,Verbal,Adult related,State start,
15-09-2019 21:18:20.822,15-09-2019,21:18:19,822,00:19:14.360,00:19:14,360,1154.36,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Adult related,State stop,
15-09-2019 21:18:20.902,15-09-2019,21:18:19,902,00:19:14.440,00:19:14,440,1154.44,5.92,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State start,
15-09-2019 21:18:26.822,15-09-2019,21:18:26,822,00:19:20.360,00:19:20,360,1160.36,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State stop,
15-09-2019 21:18:29.382,15-09-2019,21:18:29,382,00:19:22.920,00:19:22,920,1162.92,3,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State start,
15-09-2019 21:18:32.382,15-09-2019,21:18:32,382,00:19:25.920,00:19:25,920,1165.92,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State stop,
15-09-2019 21:18:42.502,15-09-2019,21:18:41,502,00:19:36.040,00:19:36,40,1176.04,6.96,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:18:43.742,15-09-2019,21:18:42,742,00:19:37.280,00:19:37,280,1177.28,6.04,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:18:49.462,15-09-2019,21:18:48,462,00:19:43.000,00:19:43,0,1183,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:18:49.782,15-09-2019,21:18:48,782,00:19:43.320,00:19:43,320,1183.32,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:18:51.662,15-09-2019,21:18:50,662,00:19:45.200,00:19:45,200,1185.2,2.64,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State start,
15-09-2019 21:18:54.302,15-09-2019,21:18:54,302,00:19:47.840,00:19:47,840,1187.84,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State stop,
15-09-2019 21:19:35.662,15-09-2019,21:19:34,662,00:20:29.200,00:20:29,200,1229.2,2.28,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:19:35.702,15-09-2019,21:19:34,702,00:20:29.240,00:20:29,240,1229.24,2.4,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:19:37.942,15-09-2019,21:19:37,942,00:20:31.480,00:20:31,480,1231.48,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:19:38.102,15-09-2019,21:19:38,102,00:20:31.640,00:20:31,640,1231.64,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:20:18.062,15-09-2019,21:20:17,62,00:21:11.600,00:21:11,600,1271.6,6,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State start,
15-09-2019 21:20:18.462,15-09-2019,21:20:17,462,00:21:12.000,00:21:12,0,1272,6.8,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State start,
15-09-2019 21:20:18.862,15-09-2019,21:20:17,862,00:21:12.400,00:21:12,400,1272.4,5.2,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State start,
15-09-2019 21:20:24.062,15-09-2019,21:20:24,62,00:21:17.600,00:21:17,600,1277.6,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State stop,
15-09-2019 21:20:24.062,15-09-2019,21:20:24,62,00:21:17.600,00:21:17,600,1277.6,0,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State stop,
15-09-2019 21:20:25.262,15-09-2019,21:20:24,262,00:21:18.800,00:21:18,800,1278.8,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State stop,
15-09-2019 21:20:26.822,15-09-2019,21:20:25,822,00:21:20.360,00:21:20,360,1280.36,6.92,Results,A3G4 (WIMP),Event log,e5,Verbal,Task(s) related,State start,
15-09-2019 21:20:31.942,15-09-2019,21:20:31,942,00:21:25.480,00:21:25,480,1285.48,3.12,Results,A3G4 (WIMP),Event log,e2,Removing Sth from other's hands,,State start,
15-09-2019 21:20:33.742,15-09-2019,21:20:32,742,00:21:27.280,00:21:27,280,1287.28,0,Results,A3G4 (WIMP),Event log,e5,Verbal,Task(s) related,State stop,
15-09-2019 21:20:35.062,15-09-2019,21:20:34,62,00:21:28.600,00:21:28,600,1288.6,0,Results,A3G4 (WIMP),Event log,e2,Removing Sth from other's hands,,State stop,
15-09-2019 21:21:10.142,15-09-2019,21:21:09,142,00:22:03.680,00:22:03,680,1323.68,20.52,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
15-09-2019 21:21:10.182,15-09-2019,21:21:09,182,00:22:03.720,00:22:03,720,1323.72,21.68,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:21:10.222,15-09-2019,21:21:09,222,00:22:03.760,00:22:03,760,1323.76,15.84,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:21:26.062,15-09-2019,21:21:25,62,00:22:19.600,00:22:19,600,1339.6,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:21:29.422,15-09-2019,21:21:29,422,00:22:22.960,00:22:22,960,1342.96,75.76,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State start,
15-09-2019 21:21:30.662,15-09-2019,21:21:30,662,00:22:24.200,00:22:24,200,1344.2,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
15-09-2019 21:21:31.422,15-09-2019,21:21:31,422,00:22:24.960,00:22:24,960,1344.96,42.08,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State start,
15-09-2019 21:21:31.862,15-09-2019,21:21:31,862,00:22:25.400,00:22:25,400,1345.4,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:21:32.102,15-09-2019,21:21:31,102,00:22:25.640,00:22:25,640,1345.64,42.88,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State start,
15-09-2019 21:21:33.702,15-09-2019,21:21:32,702,00:22:27.240,00:22:27,240,1347.24,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,Task(s) related,State stop,
15-09-2019 21:21:36.622,15-09-2019,21:21:36,622,00:22:30.160,00:22:30,160,1350.16,50.84,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State start,
15-09-2019 21:22:03.342,15-09-2019,21:22:02,342,00:22:56.880,00:22:56,880,1376.88,24.08,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State start,
15-09-2019 21:22:13.502,15-09-2019,21:22:13,502,00:23:07.040,00:23:07,40,1387.04,0,Results,A3G4 (WIMP),Event log,e4,Desengagement,Adult related,State stop,
15-09-2019 21:22:14.982,15-09-2019,21:22:14,982,00:23:08.520,00:23:08,520,1388.52,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State stop,
15-09-2019 21:22:27.422,15-09-2019,21:22:27,422,00:23:20.960,00:23:20,960,1400.96,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State stop,
15-09-2019 21:22:27.462,15-09-2019,21:22:27,462,00:23:21.000,00:23:21,0,1401,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Adult related,State stop,
15-09-2019 21:22:27.982,15-09-2019,21:22:27,982,00:23:21.520,00:23:21,520,1401.52,4.6,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:22:32.582,15-09-2019,21:22:31,582,00:23:26.120,00:23:26,120,1406.12,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:22:43.902,15-09-2019,21:22:43,902,00:23:37.440,00:23:37,440,1417.44,3.32,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State start,
15-09-2019 21:22:45.182,15-09-2019,21:22:45,182,00:23:38.720,00:23:38,720,1418.72,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Adult related,State stop,
15-09-2019 21:22:45.182,15-09-2019,21:22:45,182,00:23:38.720,00:23:38,720,1418.72,43.36,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:22:46.422,15-09-2019,21:22:45,422,00:23:39.960,00:23:39,960,1419.96,27.12,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:22:47.182,15-09-2019,21:22:46,182,00:23:40.720,00:23:40,720,1420.72,3.68,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
15-09-2019 21:22:47.222,15-09-2019,21:22:46,222,00:23:40.760,00:23:40,760,1420.76,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State stop,
15-09-2019 21:22:47.702,15-09-2019,21:22:46,702,00:23:41.240,00:23:41,240,1421.24,18.28,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:22:50.862,15-09-2019,21:22:50,862,00:23:44.400,00:23:44,400,1424.4,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
15-09-2019 21:23:05.982,15-09-2019,21:23:05,982,00:23:59.520,00:23:59,520,1439.52,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:23:13.542,15-09-2019,21:23:13,542,00:24:07.080,00:24:07,80,1447.08,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:23:20.342,15-09-2019,21:23:20,342,00:24:13.880,00:24:13,880,1453.88,6.8,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:23:27.142,15-09-2019,21:23:27,142,00:24:20.680,00:24:20,680,1460.68,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:23:28.542,15-09-2019,21:23:28,542,00:24:22.080,00:24:22,80,1462.08,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:23:29.542,15-09-2019,21:23:29,542,00:24:23.080,00:24:23,80,1463.08,15.16,Results,A3G4 (WIMP),Event log,e3,Desengagement,Other(s) related,State start,
15-09-2019 21:23:31.622,15-09-2019,21:23:30,622,00:24:25.160,00:24:25,160,1465.16,12.88,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
15-09-2019 21:23:44.502,15-09-2019,21:23:44,502,00:24:38.040,00:24:38,40,1478.04,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
15-09-2019 21:23:44.702,15-09-2019,21:23:44,702,00:24:38.240,00:24:38,240,1478.24,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,Other(s) related,State stop,
15-09-2019 21:23:50.942,15-09-2019,21:23:50,942,00:24:44.480,00:24:44,480,1484.48,1.6,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State start,
15-09-2019 21:23:52.542,15-09-2019,21:23:52,542,00:24:46.080,00:24:46,80,1486.08,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Adult related,State stop,
15-09-2019 21:23:53.542,15-09-2019,21:23:52,542,00:24:47.080,00:24:47,80,1487.08,4.4,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:23:55.542,15-09-2019,21:23:54,542,00:24:49.080,00:24:49,80,1489.08,1.68,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State start,
15-09-2019 21:23:57.222,15-09-2019,21:23:57,222,00:24:50.760,00:24:50,760,1490.76,0,Results,A3G4 (WIMP),Event log,e2,Verbal,Artifact(s) related,State stop,
15-09-2019 21:23:57.942,15-09-2019,21:23:57,942,00:24:51.480,00:24:51,480,1491.48,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:24:00.382,15-09-2019,21:23:59,382,00:24:53.920,00:24:53,920,1493.92,0.24,Results,A3G4 (WIMP),Event log,e2,Desengagement,No idea,State start,
15-09-2019 21:24:00.622,15-09-2019,21:23:59,622,00:24:54.160,00:24:54,160,1494.16,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,No idea,State stop,
15-09-2019 21:24:03.102,15-09-2019,21:24:03,102,00:24:56.640,00:24:56,640,1496.64,3.28,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State start,
15-09-2019 21:24:04.302,15-09-2019,21:24:04,302,00:24:57.840,00:24:57,840,1497.84,2.44,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State start,
15-09-2019 21:24:05.702,15-09-2019,21:24:05,702,00:24:59.240,00:24:59,240,1499.24,6.64,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:24:06.382,15-09-2019,21:24:06,382,00:24:59.920,00:24:59,920,1499.92,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State stop,
15-09-2019 21:24:06.742,15-09-2019,21:24:06,742,00:25:00.280,00:25:00,280,1500.28,0,Results,A3G4 (WIMP),Event log,e3,Desengagement,No idea,State stop,
15-09-2019 21:24:12.342,15-09-2019,21:24:12,342,00:25:05.880,00:25:05,880,1505.88,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:24:12.982,15-09-2019,21:24:12,982,00:25:06.520,00:25:06,520,1506.52,22.04,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:24:16.102,15-09-2019,21:24:15,102,00:25:09.640,00:25:09,640,1509.64,9,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:24:25.102,15-09-2019,21:24:25,102,00:25:18.640,00:25:18,640,1518.64,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:24:35.022,15-09-2019,21:24:35,22,00:25:28.560,00:25:28,560,1528.56,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:24:36.502,15-09-2019,21:24:36,502,00:25:30.040,00:25:30,40,1530.04,34.96,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:24:36.542,15-09-2019,21:24:36,542,00:25:30.080,00:25:30,80,1530.08,0.4,Results,A3G4 (WIMP),Event log,e6,Physical,Other(s) related,State start,
15-09-2019 21:24:36.942,15-09-2019,21:24:36,942,00:25:30.480,00:25:30,480,1530.48,0,Results,A3G4 (WIMP),Event log,e6,Physical,Other(s) related,State stop,
15-09-2019 21:24:37.062,15-09-2019,21:24:37,62,00:25:30.600,00:25:30,600,1530.6,40.56,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:24:37.102,15-09-2019,21:24:37,102,00:25:30.640,00:25:30,640,1530.64,0.2,Results,A3G4 (WIMP),Event log,e6,Physical,Other(s) related,State start,
15-09-2019 21:24:37.302,15-09-2019,21:24:37,302,00:25:30.840,00:25:30,840,1530.84,0,Results,A3G4 (WIMP),Event log,e6,Physical,Other(s) related,State stop,
15-09-2019 21:24:37.942,15-09-2019,21:24:37,942,00:25:31.480,00:25:31,480,1531.48,1.6,Results,A3G4 (WIMP),Event log,e1,Physical,Other(s) related,State start,
15-09-2019 21:24:37.982,15-09-2019,21:24:37,982,00:25:31.520,00:25:31,520,1531.52,7.04,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
15-09-2019 21:24:39.542,15-09-2019,21:24:38,542,00:25:33.080,00:25:33,80,1533.08,0,Results,A3G4 (WIMP),Event log,e1,Physical,Other(s) related,State stop,
15-09-2019 21:24:41.742,15-09-2019,21:24:41,742,00:25:35.280,00:25:35,280,1535.28,3,Results,A3G4 (WIMP),Event log,e6,Physical,Other(s) related,State start,
15-09-2019 21:24:42.662,15-09-2019,21:24:42,662,00:25:36.200,00:25:36,200,1536.2,2.84,Results,A3G4 (WIMP),Event log,e1,Physical,Other(s) related,State start,
15-09-2019 21:24:44.742,15-09-2019,21:24:44,742,00:25:38.280,00:25:38,280,1538.28,0,Results,A3G4 (WIMP),Event log,e6,Physical,Other(s) related,State stop,
15-09-2019 21:24:45.022,15-09-2019,21:24:44,22,00:25:38.560,00:25:38,560,1538.56,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
15-09-2019 21:24:45.502,15-09-2019,21:24:44,502,00:25:39.040,00:25:39,40,1539.04,0,Results,A3G4 (WIMP),Event log,e1,Physical,Other(s) related,State stop,
15-09-2019 21:24:47.742,15-09-2019,21:24:46,742,00:25:41.280,00:25:41,280,1541.28,84.56,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
15-09-2019 21:24:49.702,15-09-2019,21:24:49,702,00:25:43.240,00:25:43,240,1543.24,2,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State start,
15-09-2019 21:24:51.702,15-09-2019,21:24:51,702,00:25:45.240,00:25:45,240,1545.24,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Adult related,State stop,
15-09-2019 21:24:57.782,15-09-2019,21:24:57,782,00:25:51.320,00:25:51,320,1551.32,10.4,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:25:08.182,15-09-2019,21:25:07,182,00:26:01.720,00:26:01,720,1561.72,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:25:11.462,15-09-2019,21:25:11,462,00:26:05.000,00:26:05,0,1565,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:25:15.582,15-09-2019,21:25:14,582,00:26:09.120,00:26:09,120,1569.12,22.88,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:25:17.622,15-09-2019,21:25:17,622,00:26:11.160,00:26:11,160,1571.16,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:25:18.862,15-09-2019,21:25:18,862,00:26:12.400,00:26:12,400,1572.4,19.6,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:25:23.102,15-09-2019,21:25:22,102,00:26:16.640,00:26:16,640,1576.64,0.8,Results,A3G4 (WIMP),Event log,e2,Physical,Other(s) related,State start,
15-09-2019 21:25:23.502,15-09-2019,21:25:22,502,00:26:17.040,00:26:17,40,1577.04,16.12,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:25:23.902,15-09-2019,21:25:22,902,00:26:17.440,00:26:17,440,1577.44,0,Results,A3G4 (WIMP),Event log,e2,Physical,Other(s) related,State stop,
15-09-2019 21:25:24.302,15-09-2019,21:25:23,302,00:26:17.840,00:26:17,840,1577.84,1.2,Results,A3G4 (WIMP),Event log,e1,Physical,Other(s) related,State start,
15-09-2019 21:25:25.502,15-09-2019,21:25:25,502,00:26:19.040,00:26:19,40,1579.04,0,Results,A3G4 (WIMP),Event log,e1,Physical,Other(s) related,State stop,
15-09-2019 21:25:38.462,15-09-2019,21:25:37,462,00:26:32.000,00:26:32,0,1592,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:25:38.462,15-09-2019,21:25:37,462,00:26:32.000,00:26:32,0,1592,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:25:39.622,15-09-2019,21:25:38,622,00:26:33.160,00:26:33,160,1593.16,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:25:45.382,15-09-2019,21:25:44,382,00:26:38.920,00:26:38,920,1598.92,1.2,Results,A3G4 (WIMP),Event log,e2,Physical,Other(s) related,State start,
15-09-2019 21:25:46.582,15-09-2019,21:25:45,582,00:26:40.120,00:26:40,120,1600.12,0,Results,A3G4 (WIMP),Event log,e2,Physical,Other(s) related,State stop,
15-09-2019 21:25:52.542,15-09-2019,21:25:51,542,00:26:46.080,00:26:46,80,1606.08,1.6,Results,A3G4 (WIMP),Event log,e2,Physical,Other(s) related,State start,
15-09-2019 21:25:54.142,15-09-2019,21:25:54,142,00:26:47.680,00:26:47,680,1607.68,0,Results,A3G4 (WIMP),Event log,e2,Physical,Other(s) related,State stop,
15-09-2019 21:26:03.302,15-09-2019,21:26:03,302,00:26:56.840,00:26:56,840,1616.84,10.24,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:26:11.542,15-09-2019,21:26:11,542,00:27:05.080,00:27:05,80,1625.08,1.2,Results,A3G4 (WIMP),Event log,e2,Desengagement,No idea,State start,
15-09-2019 21:26:12.302,15-09-2019,21:26:12,302,00:27:05.840,00:27:05,840,1625.84,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
15-09-2019 21:26:12.742,15-09-2019,21:26:12,742,00:27:06.280,00:27:06,280,1626.28,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,No idea,State stop,
15-09-2019 21:26:13.542,15-09-2019,21:26:13,542,00:27:07.080,00:27:07,80,1627.08,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:26:17.342,15-09-2019,21:26:17,342,00:27:10.880,00:27:10,880,1630.88,2.4,Results,A3G4 (WIMP),Event log,e5,Desengagement,No idea,State start,
15-09-2019 21:26:19.742,15-09-2019,21:26:19,742,00:27:13.280,00:27:13,280,1633.28,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,No idea,State stop,
15-09-2019 21:26:24.822,15-09-2019,21:26:24,822,00:27:18.360,00:27:18,360,1638.36,4.04,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State start,
15-09-2019 21:26:24.862,15-09-2019,21:26:24,862,00:27:18.400,00:27:18,400,1638.4,11.48,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:26:28.862,15-09-2019,21:26:28,862,00:27:22.400,00:27:22,400,1642.4,0,Results,A3G4 (WIMP),Event log,e2,Desengagement,Other(s) related,State stop,
15-09-2019 21:26:30.822,15-09-2019,21:26:29,822,00:27:24.360,00:27:24,360,1644.36,1.6,Results,A3G4 (WIMP),Event log,e5,Desengagement,No idea,State start,
15-09-2019 21:26:32.422,15-09-2019,21:26:32,422,00:27:25.960,00:27:25,960,1645.96,0,Results,A3G4 (WIMP),Event log,e5,Desengagement,No idea,State stop,
15-09-2019 21:26:36.342,15-09-2019,21:26:35,342,00:27:29.880,00:27:29,880,1649.88,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:26:37.542,15-09-2019,21:26:36,542,00:27:31.080,00:27:31,80,1651.08,38.56,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
15-09-2019 21:26:37.582,15-09-2019,21:26:36,582,00:27:31.120,00:27:31,120,1651.12,38.52,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State start,
15-09-2019 21:26:44.942,15-09-2019,21:26:43,942,00:27:38.480,00:27:38,480,1658.48,2,Results,A3G4 (WIMP),Event log,e4,Desengagement,No idea,State start,
15-09-2019 21:26:46.942,15-09-2019,21:26:46,942,00:27:40.480,00:27:40,480,1660.48,0,Results,A3G4 (WIMP),Event log,e4,Desengagement,No idea,State stop,
15-09-2019 21:27:16.102,15-09-2019,21:27:16,102,00:28:09.640,00:28:09,640,1689.64,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,Other(s) related,State stop,
15-09-2019 21:27:16.102,15-09-2019,21:27:16,102,00:28:09.640,00:28:09,640,1689.64,0,Results,A3G4 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
15-09-2019 21:27:37.062,15-09-2019,21:27:36,62,00:28:30.600,00:28:30,600,1710.6,1.6,Results,A3G4 (WIMP),Event log,e3,Physical,Other(s) related,State start,
15-09-2019 21:27:38.662,15-09-2019,21:27:38,662,00:28:32.200,00:28:32,200,1712.2,0,Results,A3G4 (WIMP),Event log,e3,Physical,Other(s) related,State stop,
15-09-2019 21:27:39.062,15-09-2019,21:27:39,62,00:28:32.600,00:28:32,600,1712.6,1.2,Results,A3G4 (WIMP),Event log,e3,Physical,,State start,
15-09-2019 21:27:40.182,15-09-2019,21:27:40,182,00:28:33.720,00:28:33,720,1713.72,0.4,Results,A3G4 (WIMP),Event log,e5,Verbal,Other(s) related,State start,
15-09-2019 21:27:40.262,15-09-2019,21:27:40,262,00:28:33.800,00:28:33,800,1713.8,0,Results,A3G4 (WIMP),Event log,e3,Physical,,State stop,
15-09-2019 21:27:40.582,15-09-2019,21:27:40,582,00:28:34.120,00:28:34,120,1714.12,0,Results,A3G4 (WIMP),Event log,e5,Verbal,Other(s) related,State stop,
15-09-2019 21:27:40.742,15-09-2019,21:27:40,742,00:28:34.280,00:28:34,280,1714.28,17.84,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:27:46.822,15-09-2019,21:27:46,822,00:28:40.360,00:28:40,360,1720.36,0.8,Results,A3G4 (WIMP),Event log,e5,Removing Sth from other's hands,,State start,
15-09-2019 21:27:47.622,15-09-2019,21:27:47,622,00:28:41.160,00:28:41,160,1721.16,0,Results,A3G4 (WIMP),Event log,e5,Removing Sth from other's hands,,State stop,
15-09-2019 21:27:58.582,15-09-2019,21:27:57,582,00:28:52.120,00:28:52,120,1732.12,0,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State stop,
15-09-2019 21:28:00.182,15-09-2019,21:27:59,182,00:28:53.720,00:28:53,720,1733.72,8.28,Results,A3G4 (WIMP),Event log,e1,Desengagement,No idea,State start,
15-09-2019 21:28:06.262,15-09-2019,21:28:05,262,00:28:59.800,00:28:59,800,1739.8,1.24,Results,A3G4 (WIMP),Event log,e6,Impatient behavior,,State start,
